Cluster	Motif 1	Motif 2	Number of genes in cluster with both motifs	Total number of genes with both motifs	Number of genes in cluster	Raw p-value	Adjusted p-value (BH)	Adjusted p-value (Bonf)	Adjusted p-value (Global Bonf)	Genes
epidermis	AHL25_3ARY	ERF1	12	582	454	0.295057	0.655747	1	1	AT1G05280;AT1G15040;AT1G41830;AT2G22970;AT2G39200;AT3G53240;AT4G05160;AT4G09630;AT4G23570;AT5G23700;AT5G27330;AT5G66870;
epidermis	AHL25_3ARY	ETT	7	665	454	0.939189	0.939189	1	1	AT1G55420;AT1G70560;AT3G05270;AT3G14550;AT4G05160;AT4G13990;AT5G45280;
epidermis	AHL25_3ARY	ETT_2	14	708	454	0.327217	0.655747	1	1	AT1G04040;AT1G07175;AT1G15040;AT1G65010;AT2G02690;AT2G22630;AT2G22970;AT3G53240;AT3G54270;AT3G59130;AT4G09630;AT4G25350;AT4G37070;AT5G46040;
epidermis	AHL25_3ARY	GATA12	16	626	454	0.0733483	0.44009	1	1	AT1G04040;AT1G05280;AT1G30720;AT1G49320;AT2G22970;AT3G11385;AT3G22250;AT3G46810;AT3G53240;AT3G59130;AT3G63470;AT4G05160;AT4G37070;AT5G23820;AT5G55520;AT5G66870;
epidermis	AHL25_3ARY	GLK1	16	666	454	0.109893	0.549464	1	1	AT1G15040;AT1G33750;AT1G53830;AT1G65010;AT1G75620;AT2G18650;AT2G22630;AT2G22970;AT2G43480;AT3G04060;AT3G22250;AT3G53240;AT4G12545;AT4G23570;AT5G66840;AT5G66870;
epidermis	AHL25_3ARY	GLK1_2	11	684	454	0.623794	0.655747	1	1	AT1G30650;AT2G05160;AT2G22970;AT2G37130;AT2G43480;AT3G15950;AT3G23560;AT3G53240;AT3G63470;AT5G15580;AT5G45280;
epidermis	AHL25_3ARY	HSFB2A	12	660	454	0.4551	0.655747	1	1	AT1G44318;AT1G64400;AT2G36050;AT2G39180;AT3G05270;AT3G16460;AT3G23560;AT3G53240;AT4G23570;AT5G15580;AT5G38100;AT5G46900;
epidermis	AHL25_3ARY	HSFB2A_2	12	750	454	0.632782	0.655747	1	1	AT1G44318;AT1G49320;AT1G66800;AT2G36050;AT3G11385;AT3G14550;AT3G23175;AT3G51330;AT4G01890;AT5G23820;AT5G38100;AT5G48180;
epidermis	AHL25_3ARY	HSFC1	14	796	454	0.494969	0.655747	1	1	AT1G07175;AT1G49320;AT1G66800;AT2G22630;AT2G36050;AT3G11385;AT3G14550;AT3G48343;AT3G51330;AT4G01890;AT4G23570;AT5G03510;AT5G38100;AT5G48180;
epidermis	AHL25_3ARY	HSFC1_2	15	656	454	0.15742	0.62968	1	1	AT1G16150;AT1G44318;AT2G34920;AT2G36050;AT3G05270;AT3G14550;AT3G29780;AT3G53240;AT4G01890;AT4G23570;AT5G15580;AT5G38100;AT5G45280;AT5G46900;AT5G66870;
epidermis	AHL25_3ARY	ICU4	14	399	454	0.0092906	0.130545	1	1	AT1G05280;AT1G06120;AT1G08990;AT1G30650;AT1G70560;AT2G04100;AT3G14550;AT3G16370;AT4G09630;AT4G24340;AT4G39000;AT5G03510;AT5G18270;AT5G46900;
epidermis	AHL25_3ARY	KAN1	16	728	454	0.184877	0.655747	1	1	AT1G06120;AT1G15040;AT1G26700;AT1G30720;AT2G21045;AT2G34920;AT2G40750;AT3G05270;AT3G11385;AT3G16420;AT4G12545;AT4G39000;AT5G38100;AT5G40780;AT5G44770;AT5G46040;
epidermis	AHL25_3ARY	KAN4	12	786	454	0.695023	0.695023	1	1	AT1G05530;AT1G30650;AT1G49320;AT1G51800;AT2G40750;AT3G05270;AT3G11385;AT3G16420;AT3G16460;AT3G21620;AT4G39000;AT5G20050;
epidermis	AHL25_3ARY	KAN4_2	20	784	454	0.0504171	0.35292	1	1	AT1G05280;AT1G06120;AT1G26700;AT1G70080;AT1G75620;AT2G34920;AT2G39180;AT2G40750;AT3G11385;AT3G14550;AT3G16370;AT3G16420;AT3G21620;AT3G51330;AT3G54270;AT3G63470;AT4G05160;AT4G15563;AT4G39000;AT5G57800;
epidermis	AHL25_3ARY	LBD16	11	624	454	0.501481	0.655747	1	1	AT1G15040;AT1G16150;AT1G26700;AT1G53830;AT2G05160;AT2G22610;AT2G39180;AT2G40750;AT3G51330;AT4G24340;AT5G55520;
epidermis	AHL25_3ARY	MYB111	10	793	454	0.873794	0.873794	1	1	AT1G08990;AT2G17500;AT2G22970;AT2G39200;AT3G05270;AT4G05160;AT4G12545;AT4G33160;AT5G23820;AT5G48940;
epidermis	AHL25_3ARY	MYB111_2	16	714	454	0.166077	0.655747	1	1	AT1G06120;AT1G08990;AT1G64400;AT2G17500;AT2G22970;AT2G36050;AT2G39200;AT2G40750;AT3G05270;AT4G05160;AT4G12545;AT4G33160;AT5G15580;AT5G23700;AT5G23820;AT5G48940;
epidermis	AHL25_3ARY	MYB46	12	781	454	0.686768	0.686768	1	1	AT1G08990;AT1G33750;AT2G17500;AT2G22970;AT2G36050;AT2G39200;AT3G05270;AT4G12545;AT4G33160;AT5G23820;AT5G48940;AT5G55520;
epidermis	AHL25_3ARY	MYB46_2	19	719	454	0.0417229	0.329775	1	1	AT1G05530;AT1G06120;AT1G15040;AT1G44318;AT2G34920;AT2G36050;AT2G39200;AT2G40750;AT3G04060;AT3G05270;AT3G14550;AT3G53240;AT4G09630;AT4G25350;AT4G33160;AT5G15580;AT5G20050;AT5G46900;AT5G48940;
epidermis	AHL25_3ARY	MYB52	7	627	454	0.913515	0.913515	1	1	AT1G16150;AT1G44318;AT2G22610;AT2G34920;AT3G21620;AT3G51330;AT5G55520;
epidermis	AHL25_3ARY	MYB52_2	20	782	454	0.04936	0.34552	1	1	AT1G06120;AT1G33750;AT1G64400;AT2G17500;AT2G21045;AT2G28160;AT2G34920;AT2G36050;AT3G16460;AT3G29780;AT3G53240;AT3G54270;AT3G59130;AT4G12545;AT4G15563;AT4G33160;AT5G20050;AT5G23700;AT5G48940;AT5G57800;
epidermis	AHL25_3ARY	MYB55	14	691	454	0.29608	0.655747	1	1	AT1G08990;AT1G26700;AT1G33240;AT2G18650;AT2G22630;AT2G36050;AT2G39180;AT2G40750;AT3G05270;AT3G14550;AT5G23820;AT5G38100;AT5G48940;AT5G55520;
epidermis	AHL25_3ARY	MYB55_2	17	714	454	0.107935	0.539674	1	1	AT1G05530;AT1G06120;AT1G08990;AT1G15040;AT1G33750;AT2G34920;AT2G36050;AT2G37130;AT2G40750;AT3G05270;AT3G53240;AT4G09630;AT4G33160;AT5G15580;AT5G20050;AT5G46900;AT5G48940;
epidermis	AHL25_3ARY	MYB59	15	808	454	0.409174	0.655747	1	1	AT1G05280;AT1G05530;AT1G15040;AT2G17500;AT2G22630;AT2G39200;AT3G05270;AT3G14550;AT3G22250;AT3G29780;AT4G39000;AT5G20050;AT5G23820;AT5G46900;AT5G57800;
epidermis	AHL25_3ARY	MYC2	30	776	454	3.27401e-05	0.00232455	0.014864	0.621539	AT1G07175;AT1G14240;AT1G30720;AT1G33240;AT1G33750;AT1G53830;AT2G02610;AT2G04100;AT2G14960;AT2G17500;AT2G21045;AT2G22630;AT2G34920;AT2G36050;AT2G39180;AT2G43480;AT3G11385;AT3G15950;AT3G22250;AT3G59130;AT3G63470;AT4G01890;AT4G09630;AT4G33160;AT4G37070;AT5G15580;AT5G23700;AT5G23820;AT5G45280;AT5G66870;
epidermis	AHL25_3ARY	MYC3	32	790	454	7.06261e-06	0.000769825	0.00320643	0.134077	AT1G07175;AT1G14240;AT1G33240;AT1G33750;AT1G53830;AT1G65010;AT2G02610;AT2G04100;AT2G05160;AT2G14960;AT2G17500;AT2G21045;AT2G22630;AT2G34920;AT2G36050;AT2G39180;AT2G43480;AT3G11385;AT3G15950;AT3G22250;AT3G54270;AT3G59130;AT3G63470;AT4G01890;AT4G09630;AT4G37070;AT5G15580;AT5G23700;AT5G23820;AT5G45280;AT5G46900;AT5G66870;
epidermis	AHL25_3ARY	MYC4	33	767	454	1.40563e-06	0.000213358	0.000638156	0.0266845	AT1G06120;AT1G07175;AT1G08990;AT1G14240;AT1G26700;AT1G33240;AT1G33750;AT2G02610;AT2G04100;AT2G05160;AT2G14960;AT2G17500;AT2G21045;AT2G22630;AT2G34920;AT2G36050;AT2G39180;AT2G43480;AT3G11385;AT3G14550;AT3G15950;AT3G22250;AT3G54270;AT3G59130;AT3G63470;AT4G01890;AT4G09630;AT4G33160;AT4G37070;AT5G15580;AT5G23820;AT5G45280;AT5G66870;
epidermis	AHL25_3ARY	ORA47	9	668	454	0.80886	0.80886	1	1	AT1G07175;AT1G26700;AT1G33240;AT2G05160;AT2G39180;AT3G48343;AT4G05160;AT4G09630;AT5G20050;
epidermis	AHL25_3ARY	ORA47_2	12	599	454	0.328971	0.655747	1	1	AT1G05280;AT1G15040;AT1G33750;AT1G41830;AT2G39180;AT3G14550;AT3G53240;AT4G05160;AT4G09630;AT4G23570;AT5G23700;AT5G45280;
epidermis	AHL25_3ARY	PIF3	24	699	454	0.00106587	0.0298445	0.483907	1	AT1G05530;AT1G07175;AT1G08990;AT1G33240;AT1G33750;AT1G41830;AT1G66800;AT2G02610;AT2G05160;AT2G14960;AT2G36050;AT2G43480;AT3G14550;AT3G15950;AT3G22250;AT3G63470;AT4G01890;AT4G12545;AT5G15580;AT5G23820;AT5G45280;AT5G45510;AT5G48940;AT5G66870;
epidermis	AHL25_3ARY	PIF4	23	698	454	0.00226923	0.0521923	1	1	AT1G07175;AT1G08990;AT1G26700;AT1G33240;AT1G33750;AT2G02610;AT2G14960;AT2G22630;AT2G36050;AT2G39180;AT2G43480;AT3G11385;AT3G15950;AT3G22250;AT3G29780;AT3G63470;AT4G01890;AT4G09630;AT4G33160;AT4G37070;AT5G15580;AT5G23820;AT5G66870;
epidermis	AHL25_3ARY	PIF5	16	626	454	0.0733483	0.44009	1	1	AT1G07175;AT1G33240;AT1G33750;AT2G14960;AT2G17500;AT2G36050;AT2G39180;AT2G43480;AT3G15950;AT3G22250;AT4G01890;AT4G23570;AT4G33160;AT5G23820;AT5G48940;AT5G66870;
epidermis	AHL25_3ARY	RAP2.3	9	577	454	0.655842	0.655842	1	1	AT1G05280;AT1G15040;AT3G29780;AT3G53240;AT4G05160;AT4G09630;AT4G23570;AT5G23700;AT5G66870;
epidermis	AHL25_3ARY	RAP2.3_2	15	581	454	0.0759281	0.455568	1	1	AT1G05280;AT1G15040;AT1G41830;AT2G22970;AT3G22250;AT3G29780;AT3G51330;AT3G53240;AT4G05160;AT4G09630;AT4G13990;AT4G23570;AT5G27330;AT5G38100;AT5G66870;
epidermis	AHL25_3ARY	RAP2.3_3ARY	12	560	454	0.252826	0.655747	1	1	AT1G12110;AT1G15040;AT1G16150;AT1G41830;AT2G22630;AT2G22970;AT3G29780;AT3G53240;AT4G09630;AT4G13990;AT4G23570;AT5G27330;
epidermis	AHL25_3ARY	RAP2.6	8	577	454	0.772498	0.772498	1	1	AT1G05280;AT1G15040;AT2G39180;AT3G53240;AT4G05160;AT4G09630;AT4G23570;AT5G23700;
epidermis	AHL25_3ARY	RAP2.6_2	14	614	454	0.170053	0.655747	1	1	AT1G26700;AT1G41830;AT2G39200;AT3G22250;AT3G29780;AT3G51330;AT4G05160;AT4G23570;AT5G20050;AT5G23820;AT5G27330;AT5G38100;AT5G46040;AT5G66870;
epidermis	AHL25_3ARY	RAP2.6_3ARY	15	621	454	0.114988	0.558174	1	1	AT1G26700;AT1G41830;AT1G44318;AT2G22610;AT2G34920;AT2G39200;AT3G21620;AT3G51330;AT3G53240;AT4G05160;AT4G09630;AT4G13990;AT5G20050;AT5G38100;AT5G46040;
epidermis	AHL25_3ARY	REM1	19	800	454	0.095024	0.478133	1	1	AT1G04040;AT1G06120;AT1G07175;AT1G08990;AT1G14240;AT1G30720;AT1G33750;AT1G53830;AT1G70080;AT2G21045;AT2G22970;AT2G39200;AT3G23560;AT3G53240;AT4G05160;AT4G09630;AT4G13990;AT4G25350;AT4G39000;
epidermis	AHL25_3ARY	REM1_2	17	711	454	0.105012	0.525059	1	1	AT1G06120;AT1G14240;AT1G15040;AT1G26700;AT1G30650;AT1G33750;AT2G05160;AT2G17500;AT2G22610;AT2G22970;AT2G34920;AT4G24340;AT4G37070;AT5G03510;AT5G20050;AT5G23820;AT5G40780;
epidermis	AHL25_3ARY	RRTF1	7	567	454	0.854325	0.854325	1	1	AT1G05280;AT1G15040;AT2G39180;AT3G53240;AT4G09630;AT4G23570;AT5G23700;
epidermis	AHL25_3ARY	RRTF1_2	13	594	454	0.219643	0.655747	1	1	AT1G15040;AT1G41830;AT2G22610;AT2G22970;AT2G39200;AT3G29780;AT3G53240;AT4G09630;AT4G13990;AT4G23570;AT5G23700;AT5G27330;AT5G38100;
epidermis	AHL25_3ARY	RRTF1_3ARY	10	578	454	0.529236	0.655747	1	1	AT1G15040;AT1G41830;AT2G22610;AT2G22970;AT3G29780;AT3G53240;AT4G09630;AT4G13990;AT4G23570;AT5G23700;
epidermis	AHL25_3ARY	RVE1	15	1002	454	0.73617	0.73617	1	1	AT1G05530;AT1G66460;AT1G70080;AT1G70560;AT1G75620;AT2G04100;AT2G22970;AT3G24300;AT4G24340;AT4G25350;AT5G27330;AT5G38100;AT5G40780;AT5G55520;AT5G66840;
epidermis	AHL25_3ARY	RVE1_2	25	962	454	0.0259373	0.247384	1	1	AT1G05530;AT1G12110;AT1G15040;AT1G33240;AT1G41830;AT1G49320;AT1G55420;AT2G02690;AT2G22630;AT2G36050;AT2G43480;AT3G04060;AT3G16420;AT3G23560;AT3G24300;AT4G12545;AT4G23570;AT4G37070;AT4G39000;AT5G18270;AT5G27330;AT5G43040;AT5G45280;AT5G55520;AT5G66840;
epidermis	AHL25_3ARY	SPL1	18	702	454	0.0588092	0.396534	1	1	AT1G05530;AT1G06120;AT1G55420;AT2G22610;AT2G39180;AT3G04060;AT3G05270;AT3G11385;AT3G14550;AT3G46810;AT3G51330;AT4G24340;AT4G33160;AT4G37070;AT4G39000;AT5G44770;AT5G55520;AT5G66870;
epidermis	AHL25_3ARY	SPL1_2	20	696	454	0.0174008	0.191409	1	1	AT1G05280;AT1G05530;AT1G06120;AT1G41830;AT1G55420;AT1G66800;AT2G02690;AT2G22610;AT2G39180;AT3G05270;AT3G14550;AT3G22250;AT3G46810;AT3G48343;AT3G51330;AT4G25350;AT4G37070;AT5G44770;AT5G55520;AT5G66870;
epidermis	AHL25_3ARY	SPL7	11	672	454	0.600477	0.655747	1	1	AT1G05530;AT1G06120;AT1G07175;AT1G55420;AT3G14550;AT3G16420;AT3G48343;AT4G05160;AT5G48180;AT5G55520;AT5G66870;
epidermis	AHL25_3ARY	STY1	11	576	454	0.397355	0.655747	1	1	AT2G17500;AT3G04060;AT3G29780;AT3G46810;AT3G51330;AT3G59130;AT4G23570;AT4G24340;AT5G44770;AT5G48940;AT5G66870;
epidermis	AHL25_3ARY	STY1_2	27	667	454	3.73211e-05	0.00251093	0.0169438	0.708504	AT1G04040;AT1G07175;AT1G16150;AT1G33240;AT1G70080;AT2G02690;AT2G21045;AT2G28160;AT2G37130;AT2G39180;AT2G39200;AT2G40750;AT3G16420;AT3G21620;AT3G24300;AT3G29780;AT3G53240;AT3G59130;AT4G01890;AT4G13990;AT4G15563;AT4G33160;AT4G37070;AT5G15580;AT5G18270;AT5G20050;AT5G45510;
epidermis	AHL25_3ARY	TCP15	11	655	454	0.566361	0.655747	1	1	AT1G06120;AT2G22610;AT3G04060;AT3G22250;AT3G63470;AT4G01890;AT4G23570;AT5G18270;AT5G23700;AT5G23820;AT5G45510;
epidermis	AHL25_3ARY	TCP16	15	671	454	0.177856	0.655747	1	1	AT1G06120;AT1G33240;AT1G53830;AT1G65010;AT2G17500;AT2G22610;AT3G04060;AT3G14550;AT3G22250;AT3G29780;AT3G54270;AT4G01890;AT4G23570;AT5G18270;AT5G57800;
epidermis	AHL25_3ARY	TCP23	11	655	454	0.566361	0.655747	1	1	AT1G06120;AT2G22610;AT3G04060;AT3G22250;AT3G29780;AT3G63470;AT4G01890;AT4G23570;AT5G23700;AT5G23820;AT5G45510;
epidermis	AHL25_3ARY	TGA2	14	853	454	0.599702	0.655747	1	1	AT1G05530;AT1G15040;AT1G33240;AT2G02610;AT2G22610;AT2G36050;AT2G40750;AT3G05270;AT3G14550;AT3G53240;AT4G01890;AT4G05160;AT4G13990;AT5G23700;
epidermis	AHL25_3ARY	TGA2_2	16	704	454	0.153294	0.613176	1	1	AT1G07175;AT1G14240;AT1G15040;AT1G16150;AT1G30720;AT1G33240;AT1G49320;AT1G51800;AT2G14960;AT2G22970;AT2G40750;AT3G04060;AT3G24300;AT4G05160;AT4G09630;AT5G23700;
epidermis	AHL25_3ARY	TOE1	17	614	454	0.0363482	0.290786	1	1	AT1G05530;AT1G06120;AT1G15040;AT1G33750;AT1G41830;AT2G14960;AT2G22610;AT3G04060;AT3G11385;AT3G23560;AT3G51330;AT3G63470;AT4G05160;AT4G23570;AT5G38100;AT5G48180;AT5G48940;
epidermis	AHL25_3ARY	TOE1_2	15	637	454	0.133448	0.558174	1	1	AT1G06120;AT1G08990;AT1G33750;AT1G66800;AT2G02610;AT2G22970;AT2G39180;AT3G11385;AT3G16420;AT3G23175;AT3G29780;AT4G23570;AT4G25350;AT5G23700;AT5G23820;
epidermis	AHL25_3ARY	TOE1_3ARY	18	881	454	0.251982	0.655747	1	1	AT1G07175;AT2G04100;AT2G18650;AT2G22610;AT2G22970;AT2G37130;AT3G04060;AT3G21620;AT3G24300;AT3G29780;AT3G46810;AT3G53240;AT4G24340;AT4G25350;AT5G27330;AT5G44770;AT5G55520;AT5G57800;
epidermis	AHL25_3ARY	TOE2	17	621	454	0.0397331	0.317865	1	1	AT1G05530;AT1G06120;AT1G15040;AT1G33750;AT1G41830;AT2G14960;AT2G17500;AT3G04060;AT3G11385;AT3G23560;AT3G51330;AT3G63470;AT4G05160;AT4G23570;AT5G38100;AT5G48180;AT5G48940;
epidermis	AHL25_3ARY	TOE2_2	16	682	454	0.127148	0.558174	1	1	AT1G06120;AT1G08990;AT1G33750;AT1G66800;AT2G02610;AT2G22970;AT2G39180;AT3G11385;AT3G16420;AT3G23175;AT3G29780;AT3G51330;AT4G25350;AT5G20050;AT5G23700;AT5G23820;
epidermis	AHL25_3ARY	TOE2_3ARY	17	908	454	0.385438	0.655747	1	1	AT1G07175;AT2G02690;AT2G04100;AT2G18650;AT2G22610;AT2G22970;AT2G37130;AT3G04060;AT3G14550;AT3G21620;AT3G29780;AT3G53240;AT4G23570;AT4G24340;AT4G25350;AT5G44770;AT5G57800;
epidermis	AHL25_3ARY	WOX13	12	741	454	0.616262	0.655747	1	1	AT1G05530;AT1G06120;AT1G70080;AT2G34920;AT3G05270;AT3G16420;AT3G16460;AT3G48343;AT3G54270;AT4G05160;AT4G13990;AT5G27330;
epidermis	AHL25_3ARY	WOX13_2	11	366	454	0.0513402	0.359381	1	1	AT1G26700;AT1G70080;AT2G05160;AT3G16420;AT3G59130;AT4G13990;AT4G39000;AT5G23700;AT5G24230;AT5G40780;AT5G46900;
epidermis	AHL25_3ARY	WRKY12	25	765	454	0.00166605	0.0416513	0.756387	1	AT1G07175;AT1G08990;AT1G15040;AT1G16150;AT1G30720;AT1G51800;AT1G55420;AT1G65845;AT2G21045;AT2G22610;AT2G34920;AT3G11385;AT3G14550;AT3G22250;AT3G23175;AT3G51330;AT3G63470;AT4G09630;AT4G13990;AT4G15563;AT4G23570;AT4G25350;AT4G37070;AT5G20050;AT5G43040;
epidermis	AHL25_3ARY	WRKY18	21	764	454	0.0232469	0.232469	1	1	AT1G14240;AT1G16150;AT1G30720;AT1G33240;AT1G33750;AT1G65010;AT1G65845;AT1G70080;AT2G21045;AT2G34920;AT3G11385;AT3G14550;AT3G23175;AT3G24300;AT3G51330;AT4G23570;AT4G33160;AT4G37070;AT5G20050;AT5G23820;AT5G43040;
epidermis	AHL25_3ARY	WRKY38	28	780	454	0.000206642	0.00909226	0.0938156	1	AT1G07175;AT1G15040;AT1G16150;AT1G30720;AT1G41830;AT1G51800;AT1G55420;AT1G64400;AT1G65845;AT2G18650;AT2G21045;AT2G22610;AT2G34920;AT2G39180;AT3G11385;AT3G14550;AT3G16460;AT3G22250;AT3G23175;AT3G51330;AT3G63470;AT4G09630;AT4G15563;AT4G23570;AT4G25350;AT4G37070;AT5G20050;AT5G43040;
epidermis	AHL25_3ARY	WRKY45	26	803	454	0.00154249	0.039913	0.700289	1	AT1G04040;AT1G07175;AT1G15040;AT1G16150;AT1G30720;AT1G41830;AT1G51800;AT1G55420;AT1G64400;AT1G65845;AT2G14960;AT2G18650;AT2G21045;AT2G34920;AT3G11385;AT3G16460;AT3G22250;AT3G23175;AT3G51330;AT3G63470;AT4G09630;AT4G15563;AT4G25350;AT4G37070;AT5G20050;AT5G43040;
epidermis	AHL25_3ARY	YAB1	23	1100	454	0.187513	0.655747	1	1	AT1G07175;AT1G53830;AT1G55420;AT1G65010;AT2G14960;AT2G18650;AT2G37130;AT3G11385;AT3G15950;AT3G16420;AT3G23175;AT3G23560;AT3G24300;AT3G48343;AT3G59130;AT4G05160;AT4G09630;AT4G12545;AT4G24340;AT5G27330;AT5G44770;AT5G46900;AT5G48180;
epidermis	AHL25_3ARY	YAB5	20	990	454	0.252792	0.655747	1	1	AT1G05280;AT1G30650;AT1G55420;AT1G66800;AT1G70560;AT2G22970;AT2G37130;AT3G15950;AT3G23175;AT3G54270;AT3G59130;AT3G63470;AT4G05160;AT4G12545;AT4G15563;AT4G24340;AT4G39000;AT5G03510;AT5G46900;AT5G48940;
epidermis	AHL25_3ARY	ZAT14	13	735	454	0.489749	0.655747	1	1	AT1G05280;AT1G12110;AT1G33750;AT1G65010;AT2G28160;AT3G11385;AT3G15950;AT3G22250;AT4G01890;AT4G23570;AT4G25350;AT5G03510;AT5G38100;
epidermis	AHL25_3ARY	ZAT18	11	669	454	0.594545	0.655747	1	1	AT1G05280;AT1G07175;AT1G33750;AT1G65010;AT2G39180;AT2G43480;AT3G11385;AT3G15950;AT4G23570;AT5G15580;AT5G38100;
epidermis	AHL25_3ARY	ZAT2	17	524	454	0.00932465	0.130545	1	1	AT1G06120;AT1G33240;AT1G55420;AT1G66460;AT2G02690;AT3G15950;AT3G23560;AT3G29780;AT3G46810;AT3G51330;AT3G59130;AT4G01890;AT4G05160;AT4G15563;AT4G33160;AT5G18270;AT5G57800;
epidermis	AHL25_3ARY	ZAT6	14	978	454	0.787122	0.787122	1	1	AT1G08990;AT1G16150;AT2G18650;AT2G22610;AT3G04060;AT3G11385;AT3G14550;AT3G21620;AT3G46810;AT5G03510;AT5G18270;AT5G20050;AT5G24230;AT5G27330;
epidermis	ANAC46	ANAC55	0	31	454	0.405816	0.655747	1	1	
epidermis	ANAC46	ANAC55_2	6	273	454	0.32498	0.655747	1	1	AT1G54890;AT1G63010;AT1G80240;AT4G10350;AT5G58784;AT5G63530;
epidermis	ANAC46	ANAC58	0	5	454	1	1	1	1	
epidermis	ANAC46	ARR11	11	708	454	0.668277	0.668277	1	1	AT1G22400;AT2G34180;AT3G05270;AT3G24300;AT3G59700;AT3G62280;AT5G12480;AT5G15510;AT5G23700;AT5G40510;AT5G48430;
epidermis	ANAC46	ARR11_2	13	1175	454	0.966629	0.966629	1	1	AT1G22400;AT1G23160;AT1G52910;AT1G80240;AT3G05270;AT3G14550;AT3G62280;AT3G63470;AT4G09630;AT4G37820;AT5G25440;AT5G40510;AT5G62340;
epidermis	ANAC46	ARR11_3ARY	10	877	454	0.934744	0.934744	1	1	AT1G18370;AT1G23160;AT1G27950;AT1G63010;AT2G17070;AT2G22970;AT2G23410;AT3G62280;AT5G55660;AT5G58784;
epidermis	ANAC46	ARR14	10	776	454	0.857052	0.857052	1	1	AT1G54890;AT1G65730;AT2G22970;AT2G34180;AT3G05270;AT3G24300;AT3G59700;AT3G62280;AT5G15510;AT5G61010;
epidermis	ANAC46	ARR14_2	14	862	454	0.615386	0.655747	1	1	AT1G22400;AT1G23160;AT1G65730;AT1G80240;AT3G05270;AT3G62280;AT3G63470;AT4G37820;AT5G12480;AT5G13820;AT5G15510;AT5G25440;AT5G40510;AT5G62340;
epidermis	ANAC46	ARR14_3ARY	12	877	454	0.821432	0.821432	1	1	AT1G18370;AT1G23160;AT1G63010;AT1G65730;AT2G17070;AT2G22970;AT2G23410;AT3G62280;AT4G10350;AT5G48180;AT5G55660;AT5G58784;
epidermis	ANAC46	AT1G77200	4	619	454	0.994016	0.994016	1	1	AT2G34180;AT3G14550;AT3G59220;AT5G54720;
epidermis	ANAC46	AT4G35610	8	1003	454	0.995854	0.995854	1	1	AT1G02120;AT1G18370;AT1G27950;AT2G23410;AT2G34180;AT3G20470;AT4G15070;AT5G49110;
epidermis	ANAC46	AT5G28300	6	759	454	0.990341	0.990341	1	1	AT1G05530;AT1G80240;AT2G17070;AT3G09960;AT5G15510;AT5G49110;
epidermis	ANAC46	ATERF1	6	609	454	0.950235	0.950235	1	1	AT1G15040;AT1G33280;AT1G80240;AT4G10350;AT5G02260;AT5G61010;
epidermis	ANAC46	ATERF1_2	4	519	454	0.978498	0.978498	1	1	AT1G54890;AT1G59865;AT3G59220;AT4G10350;
epidermis	ANAC46	ATHB12	13	787	454	0.589404	0.655747	1	1	AT1G16150;AT1G63010;AT2G43610;AT3G05270;AT3G24300;AT3G46690;AT3G59220;AT3G62280;AT3G63470;AT4G09630;AT4G15070;AT5G02260;AT5G54720;
epidermis	ANAC46	ATHB51	13	721	454	0.461981	0.655747	1	1	AT1G54890;AT1G65730;AT2G22970;AT3G09960;AT3G24300;AT3G46690;AT3G47400;AT3G59220;AT3G63470;AT4G09630;AT4G14560;AT5G15510;AT5G23700;
epidermis	ANAC46	BZIP60	7	418	454	0.574504	0.655747	1	1	AT1G02120;AT1G59865;AT1G80240;AT3G14550;AT3G47400;AT4G37820;AT5G51500;
epidermis	ANAC46	BZIP60_2	1	114	454	0.860525	0.860525	1	1	AT5G58784;
epidermis	ANAC46	CCA1	7	820	454	0.98753	0.98753	1	1	AT1G05530;AT2G22970;AT3G24300;AT4G14560;AT5G02260;AT5G58784;AT5G61010;
epidermis	ANAC46	CCA1_2	9	769	454	0.91184	0.91184	1	1	AT1G10340;AT1G15040;AT1G22400;AT1G23160;AT2G34180;AT3G24300;AT3G59700;AT4G14560;AT5G48430;
epidermis	ANAC46	DAG2	4	855	454	0.999773	0.999773	1	1	AT3G47400;AT4G17470;AT5G02260;AT5G52280;
epidermis	ANAC46	DDF1	11	807	454	0.816743	0.816743	1	1	AT1G02120;AT1G16150;AT1G54890;AT1G80240;AT3G14550;AT3G20470;AT3G59220;AT4G09630;AT4G15070;AT4G37820;AT5G48430;
epidermis	ANAC46	DEAR3	1	433	454	0.999462	0.999462	1	1	AT5G54720;
epidermis	ANAC46	DEAR3_2	3	831	454	0.99994	0.99994	1	1	AT2G34180;AT3G14550;AT5G54720;
epidermis	ANAC46	DEAR4	3	630	454	0.99874	0.99874	1	1	AT1G63010;AT3G14550;AT5G54720;
epidermis	ANAC46	DEAR4_2	2	532	454	0.999013	0.999013	1	1	AT1G15040;AT5G40510;
epidermis	ANAC46	DOF5.7	7	944	454	0.996946	0.996946	1	1	AT1G02120;AT1G22400;AT1G63010;AT3G14550;AT3G47400;AT5G12480;AT5G54720;
epidermis	ANAC46	DOF5.7_2	10	724	454	0.794944	0.794944	1	1	AT1G33280;AT1G52910;AT1G59865;AT3G59220;AT4G09630;AT4G10350;AT4G15070;AT5G25450;AT5G55660;AT5G61010;
epidermis	ANAC46	DREB2C	10	758	454	0.837467	0.837467	1	1	AT1G15040;AT1G33280;AT2G17070;AT2G22970;AT4G10350;AT4G15070;AT5G02260;AT5G40510;AT5G54720;AT5G63530;
